"id","sale_date","sale_time","gender","age","category","quantity","price_per_unit","total_sale","year","month","timeofday","name_day"
1513,"2022-10-01","21:47:00","Male",24,"Electronics",4,"25.00","100.00",2022,"October","Night","Saturday"
1514,"2022-07-12","10:55:00","Female",18,"Electronics",1,"300.00","300.00",2022,"July","Morning","Tuesday"
1515,"2023-02-04","21:49:00","Female",49,"Clothing",3,"300.00","900.00",2023,"February","Night","Saturday"
1516,"2022-11-09","17:19:00","Male",30,"Beauty",4,"25.00","100.00",2022,"November","Evening","Wednesday"
1517,"2023-02-21","08:46:00","Female",47,"Clothing",4,"25.00","100.00",2023,"February","Morning","Tuesday"
1518,"2023-05-18","20:03:00","Female",40,"Clothing",1,"30.00","30.00",2023,"May","Evening","Thursday"
1519,"2022-01-08","07:35:00","Female",36,"Electronics",4,"30.00","120.00",2022,"January","Morning","Saturday"
1520,"2022-11-21","15:28:00","Female",49,"Electronics",4,"25.00","100.00",2022,"November","Afternoon","Monday"
1521,"2023-07-23","19:08:00","Female",47,"Clothing",4,"30.00","120.00",2023,"July","Evening","Sunday"
1522,"2022-11-14","08:35:00","Male",46,"Beauty",3,"500.00","1500.00",2022,"November","Morning","Monday"
1523,"2023-12-31","20:40:00","Female",62,"Electronics",1,"300.00","300.00",2023,"December","Evening","Sunday"
1524,"2022-10-26","22:10:00","Male",46,"Beauty",4,"300.00","1200.00",2022,"October","Night","Wednesday"
1525,"2022-12-13","13:35:00","Female",47,"Beauty",2,"25.00","50.00",2022,"December","Afternoon","Tuesday"
1526,"2022-09-25","15:06:00","Male",33,"Clothing",2,"50.00","100.00",2022,"September","Afternoon","Sunday"
1527,"2023-09-29","08:30:00","Male",57,"Clothing",2,"25.00","50.00",2023,"September","Morning","Friday"
1528,"2023-07-06","19:44:00","Female",36,"Clothing",2,"30.00","60.00",2023,"July","Evening","Thursday"
1529,"2022-09-17","22:38:00","Female",35,"Clothing",3,"50.00","150.00",2022,"September","Night","Saturday"
1530,"2022-12-10","08:17:00","Female",18,"Electronics",4,"30.00","120.00",2022,"December","Morning","Saturday"
1531,"2022-09-22","13:19:00","Male",31,"Electronics",1,"500.00","500.00",2022,"September","Afternoon","Thursday"
1532,"2022-03-23","22:48:00","Female",64,"Clothing",4,"30.00","120.00",2022,"March","Night","Wednesday"
1533,"2022-10-29","19:35:00","Male",19,"Electronics",3,"500.00","1500.00",2022,"October","Evening","Saturday"
1534,"2022-06-13","19:44:00","Male",45,"Clothing",2,"500.00","1000.00",2022,"June","Evening","Monday"
1535,"2023-12-18","15:31:00","Male",47,"Beauty",3,"30.00","90.00",2023,"December","Afternoon","Monday"
1536,"2022-05-11","07:23:00","Female",55,"Beauty",4,"30.00","120.00",2022,"May","Morning","Wednesday"
1537,"2022-11-29","17:57:00","Female",21,"Beauty",1,"500.00","500.00",2022,"November","Evening","Tuesday"
1538,"2022-09-12","20:57:00","Male",18,"Clothing",3,"50.00","150.00",2022,"September","Evening","Monday"
1539,"2022-12-06","21:52:00","Male",25,"Beauty",1,"500.00","500.00",2022,"December","Night","Tuesday"
1540,"2023-10-12","16:51:00","Female",46,"Electronics",3,"300.00","900.00",2023,"October","Afternoon","Thursday"
1541,"2023-10-02","22:17:00","Male",56,"Beauty",1,"500.00","500.00",2023,"October","Night","Monday"
1542,"2023-05-17","20:30:00","Female",20,"Beauty",1,"50.00","50.00",2023,"May","Evening","Wednesday"
1543,"2022-10-03","22:40:00","Male",49,"Beauty",2,"300.00","600.00",2022,"October","Night","Monday"
1544,"2022-12-16","15:58:00","Female",27,"Electronics",1,"25.00","25.00",2022,"December","Afternoon","Friday"
1545,"2023-07-15","18:21:00","Male",27,"Clothing",2,"25.00","50.00",2023,"July","Evening","Saturday"
1546,"2022-12-18","19:06:00","Female",36,"Electronics",4,"50.00","200.00",2022,"December","Evening","Sunday"
1547,"2022-08-11","06:39:00","Male",63,"Clothing",4,"500.00","2000.00",2022,"August","Morning","Thursday"
1548,"2023-01-13","08:15:00","Female",51,"Clothing",2,"30.00","60.00",2023,"January","Morning","Friday"
1549,"2023-11-15","19:25:00","Female",50,"Beauty",2,"50.00","100.00",2023,"November","Evening","Wednesday"
1550,"2022-09-30","13:11:00","Male",40,"Clothing",3,"300.00","900.00",2022,"September","Afternoon","Friday"
1551,"2023-11-12","22:36:00","Male",45,"Electronics",3,"300.00","900.00",2023,"November","Night","Sunday"
1552,"2022-09-25","12:11:00","Female",49,"Electronics",3,"25.00","75.00",2022,"September","Afternoon","Sunday"
1553,"2023-01-29","08:46:00","Male",24,"Clothing",4,"300.00","1200.00",2023,"January","Morning","Sunday"
1554,"2023-11-27","19:55:00","Female",46,"Beauty",3,"50.00","150.00",2023,"November","Evening","Monday"
1555,"2022-12-19","18:54:00","Male",25,"Beauty",1,"300.00","300.00",2022,"December","Evening","Monday"
1556,"2023-05-17","19:13:00","Female",18,"Electronics",1,"50.00","50.00",2023,"May","Evening","Wednesday"
1557,"2022-08-04","17:01:00","Female",20,"Beauty",3,"30.00","90.00",2022,"August","Evening","Thursday"
1558,"2022-12-22","20:37:00","Female",41,"Clothing",1,"25.00","25.00",2022,"December","Evening","Thursday"
1559,"2022-08-20","07:40:00","Female",40,"Clothing",4,"300.00","1200.00",2022,"August","Morning","Saturday"
1560,"2022-11-13","17:16:00","Female",25,"Electronics",1,"50.00","50.00",2022,"November","Evening","Sunday"
1561,"2023-09-17","19:38:00","Female",64,"Clothing",4,"500.00","2000.00",2023,"September","Evening","Sunday"
1562,"2023-11-26","10:21:00","Male",54,"Electronics",2,"25.00","50.00",2023,"November","Morning","Sunday"
1563,"2022-10-13","17:44:00","Male",20,"Clothing",2,"30.00","60.00",2022,"October","Evening","Thursday"
1564,"2022-10-04","22:55:00","Male",50,"Electronics",2,"50.00","100.00",2022,"October","Night","Tuesday"
1565,"2023-09-04","20:45:00","Female",45,"Beauty",2,"30.00","60.00",2023,"September","Evening","Monday"
1566,"2022-10-03","18:17:00","Female",64,"Clothing",1,"30.00","30.00",2022,"October","Evening","Monday"
1567,"2023-04-07","17:10:00","Female",25,"Clothing",3,"300.00","900.00",2023,"April","Evening","Friday"
1568,"2022-10-09","22:34:00","Female",51,"Electronics",1,"300.00","300.00",2022,"October","Night","Sunday"
1569,"2023-11-30","21:07:00","Male",52,"Electronics",4,"50.00","200.00",2023,"November","Night","Thursday"
1570,"2023-06-15","22:32:00","Male",49,"Clothing",1,"500.00","500.00",2023,"June","Night","Thursday"
1571,"2022-11-08","14:55:00","Female",41,"Electronics",1,"50.00","50.00",2022,"November","Afternoon","Tuesday"
1572,"2023-06-18","22:20:00","Male",31,"Clothing",4,"500.00","2000.00",2023,"June","Night","Sunday"
1573,"2022-10-13","21:45:00","Male",49,"Beauty",2,"30.00","60.00",2022,"October","Night","Thursday"
1574,"2022-10-26","21:51:00","Female",63,"Electronics",2,"25.00","50.00",2022,"October","Night","Wednesday"
1575,"2023-07-28","11:54:00","Male",60,"Clothing",2,"50.00","100.00",2023,"July","Morning","Friday"
1576,"2022-12-14","18:34:00","Female",33,"Beauty",3,"50.00","150.00",2022,"December","Evening","Wednesday"
1577,"2022-09-11","06:22:00","Male",21,"Beauty",4,"500.00","2000.00",2022,"September","Morning","Sunday"
1578,"2023-11-20","18:43:00","Female",54,"Clothing",4,"30.00","120.00",2023,"November","Evening","Monday"
1579,"2023-09-28","17:38:00","Female",38,"Electronics",1,"30.00","30.00",2023,"September","Evening","Thursday"
1580,"2023-09-21","15:47:00","Female",31,"Clothing",3,"500.00","1500.00",2023,"September","Afternoon","Thursday"
1581,"2022-12-20","18:57:00","Female",48,"Beauty",2,"30.00","60.00",2022,"December","Evening","Tuesday"
1582,"2023-10-17","19:12:00","Male",35,"Clothing",3,"300.00","900.00",2023,"October","Evening","Tuesday"
1583,"2023-11-12","22:54:00","Female",24,"Electronics",4,"25.00","100.00",2023,"November","Night","Sunday"
1584,"2022-09-03","11:07:00","Female",27,"Beauty",4,"50.00","200.00",2022,"September","Morning","Saturday"
1585,"2023-10-05","20:00:00","Female",24,"Clothing",1,"25.00","25.00",2023,"October","Evening","Thursday"
1586,"2022-11-04","16:25:00","Male",50,"Electronics",1,"50.00","50.00",2022,"November","Afternoon","Friday"
1587,"2022-11-05","20:06:00","Female",40,"Beauty",4,"300.00","1200.00",2022,"November","Evening","Saturday"
1588,"2023-06-25","21:29:00","Male",38,"Electronics",2,"30.00","60.00",2023,"June","Night","Sunday"
1589,"2023-07-01","06:30:00","Female",36,"Beauty",2,"500.00","1000.00",2023,"July","Morning","Saturday"
1590,"2023-08-10","09:39:00","Male",36,"Clothing",3,"300.00","900.00",2023,"August","Morning","Thursday"
1591,"2022-09-29","11:00:00","Male",53,"Electronics",4,"25.00","100.00",2022,"September","Morning","Thursday"
1592,"2022-03-16","09:08:00","Female",46,"Beauty",4,"500.00","2000.00",2022,"March","Morning","Wednesday"
1593,"2023-02-24","22:39:00","Male",35,"Electronics",2,"30.00","60.00",2023,"February","Night","Friday"
1594,"2023-10-01","19:02:00","Female",19,"Electronics",2,"300.00","600.00",2023,"October","Evening","Sunday"
1595,"2023-10-04","17:44:00","Female",18,"Clothing",4,"500.00","2000.00",2023,"October","Evening","Wednesday"
1596,"2022-03-28","06:22:00","Female",64,"Electronics",1,"300.00","300.00",2022,"March","Morning","Monday"
1597,"2023-08-28","18:21:00","Male",22,"Beauty",4,"300.00","1200.00",2023,"August","Evening","Monday"
1598,"2023-01-15","19:17:00","Male",37,"Beauty",4,"30.00","120.00",2023,"January","Evening","Sunday"
1599,"2022-10-24","17:23:00","Female",28,"Beauty",2,"50.00","100.00",2022,"October","Evening","Monday"
1600,"2022-12-18","17:44:00","Female",59,"Beauty",2,"500.00","1000.00",2022,"December","Evening","Sunday"
1601,"2023-09-14","11:48:00","Male",19,"Clothing",1,"30.00","30.00",2023,"September","Morning","Thursday"
1602,"2022-12-01","15:17:00","Female",20,"Electronics",1,"300.00","300.00",2022,"December","Afternoon","Thursday"
1603,"2023-12-04","20:50:00","Female",40,"Clothing",3,"30.00","90.00",2023,"December","Evening","Monday"
1604,"2022-12-29","18:43:00","Female",29,"Electronics",4,"50.00","200.00",2022,"December","Evening","Thursday"
1605,"2022-01-24","19:39:00","Male",37,"Electronics",2,"500.00","1000.00",2022,"January","Evening","Monday"
1606,"2023-10-19","19:52:00","Male",22,"Electronics",1,"50.00","50.00",2023,"October","Evening","Thursday"
1607,"2023-01-16","10:18:00","Male",54,"Clothing",3,"25.00","75.00",2023,"January","Morning","Monday"
1608,"2023-09-26","21:01:00","Female",55,"Electronics",3,"500.00","1500.00",2023,"September","Night","Tuesday"
1609,"2023-10-05","13:58:00","Female",47,"Clothing",2,"50.00","100.00",2023,"October","Afternoon","Thursday"
1610,"2022-11-23","10:18:00","Female",26,"Beauty",2,"300.00","600.00",2022,"November","Morning","Wednesday"
1611,"2022-11-17","07:30:00","Male",51,"Beauty",3,"500.00","1500.00",2022,"November","Morning","Thursday"
1612,"2022-12-18","21:14:00","Female",61,"Electronics",1,"500.00","500.00",2022,"December","Night","Sunday"
1613,"2023-12-14","21:58:00","Female",52,"Clothing",3,"30.00","90.00",2023,"December","Night","Thursday"
1614,"2023-08-23","11:37:00","Female",39,"Beauty",4,"300.00","1200.00",2023,"August","Morning","Wednesday"
1615,"2022-11-17","13:43:00","Female",61,"Clothing",4,"25.00","100.00",2022,"November","Afternoon","Thursday"
1616,"2022-09-22","18:41:00","Male",41,"Clothing",2,"50.00","100.00",2022,"September","Evening","Thursday"
1617,"2022-05-01","17:09:00","Male",34,"Electronics",1,"30.00","30.00",2022,"May","Evening","Sunday"
1618,"2022-09-15","06:27:00","Female",27,"Beauty",1,"50.00","50.00",2022,"September","Morning","Thursday"
1619,"2022-10-20","18:07:00","Male",47,"Electronics",4,"25.00","100.00",2022,"October","Evening","Thursday"
1620,"2023-02-03","22:48:00","Male",63,"Electronics",3,"25.00","75.00",2023,"February","Night","Friday"
1621,"2022-09-22","10:49:00","Female",40,"Beauty",2,"500.00","1000.00",2022,"September","Morning","Thursday"
1622,"2023-04-22","21:28:00","Female",49,"Beauty",3,"25.00","75.00",2023,"April","Night","Saturday"
1623,"2023-03-05","06:14:00","Male",34,"Clothing",3,"50.00","150.00",2023,"March","Morning","Sunday"
1624,"2022-11-18","20:48:00","Female",34,"Beauty",3,"300.00","900.00",2022,"November","Evening","Friday"
1625,"2023-09-27","16:36:00","Male",31,"Clothing",1,"300.00","300.00",2023,"September","Afternoon","Wednesday"
1626,"2022-10-10","19:13:00","Female",26,"Clothing",4,"500.00","2000.00",2022,"October","Evening","Monday"
1627,"2022-11-18","17:21:00","Male",57,"Clothing",1,"50.00","50.00",2022,"November","Evening","Friday"
1628,"2022-12-28","22:23:00","Female",19,"Beauty",4,"50.00","200.00",2022,"December","Night","Wednesday"
1629,"2022-02-17","20:18:00","Male",62,"Electronics",2,"25.00","50.00",2022,"February","Evening","Thursday"
1630,"2022-05-22","17:22:00","Male",42,"Clothing",2,"50.00","100.00",2022,"May","Evening","Sunday"
1631,"2022-11-01","19:11:00","Male",56,"Electronics",3,"30.00","90.00",2022,"November","Evening","Tuesday"
1632,"2022-10-19","18:16:00","Female",26,"Electronics",4,"25.00","100.00",2022,"October","Evening","Wednesday"
1633,"2022-12-31","18:18:00","Male",39,"Beauty",4,"30.00","120.00",2022,"December","Evening","Saturday"
1634,"2023-11-03","17:18:00","Male",60,"Electronics",4,"500.00","2000.00",2023,"November","Evening","Friday"
1635,"2023-04-17","18:08:00","Female",63,"Electronics",3,"300.00","900.00",2023,"April","Evening","Monday"
1636,"2023-07-22","11:26:00","Female",21,"Beauty",3,"500.00","1500.00",2023,"July","Morning","Saturday"
1637,"2022-10-25","20:50:00","Male",43,"Clothing",2,"300.00","600.00",2022,"October","Evening","Tuesday"
1638,"2022-08-13","18:26:00","Male",46,"Electronics",1,"500.00","500.00",2022,"August","Evening","Saturday"
1639,"2023-12-20","18:13:00","Female",62,"Beauty",4,"50.00","200.00",2023,"December","Evening","Wednesday"
1640,"2023-06-10","19:44:00","Female",51,"Electronics",4,"30.00","120.00",2023,"June","Evening","Saturday"
1641,"2022-09-01","17:41:00","Female",40,"Electronics",1,"300.00","300.00",2022,"September","Evening","Thursday"
1642,"2023-12-27","18:30:00","Female",54,"Clothing",4,"25.00","100.00",2023,"December","Evening","Wednesday"
1643,"2023-10-17","21:47:00","Female",28,"Electronics",3,"30.00","90.00",2023,"October","Night","Tuesday"
1644,"2022-09-11","19:32:00","Male",23,"Beauty",3,"25.00","75.00",2022,"September","Evening","Sunday"
1645,"2023-10-12","17:27:00","Female",35,"Electronics",4,"30.00","120.00",2023,"October","Evening","Thursday"
1646,"2023-01-18","19:43:00","Male",38,"Clothing",3,"30.00","90.00",2023,"January","Evening","Wednesday"
1647,"2023-05-01","20:26:00","Male",59,"Clothing",3,"500.00","1500.00",2023,"May","Evening","Monday"
1648,"2023-07-10","17:18:00","Male",53,"Beauty",4,"300.00","1200.00",2023,"July","Evening","Monday"
1649,"2022-10-21","07:44:00","Female",58,"Clothing",2,"300.00","600.00",2022,"October","Morning","Friday"
1650,"2022-09-23","16:24:00","Male",55,"Electronics",1,"30.00","30.00",2022,"September","Afternoon","Friday"
1651,"2022-12-04","21:29:00","Male",51,"Clothing",3,"50.00","150.00",2022,"December","Night","Sunday"
1652,"2023-11-16","20:00:00","Female",34,"Beauty",2,"50.00","100.00",2023,"November","Evening","Thursday"
1653,"2023-07-23","19:34:00","Male",54,"Clothing",3,"25.00","75.00",2023,"July","Evening","Sunday"
1654,"2023-10-13","20:47:00","Male",42,"Clothing",3,"25.00","75.00",2023,"October","Evening","Friday"
1655,"2023-05-28","17:57:00","Female",55,"Clothing",1,"500.00","500.00",2023,"May","Evening","Sunday"
1656,"2023-09-16","20:03:00","Male",29,"Beauty",3,"30.00","90.00",2023,"September","Evening","Saturday"
1657,"2022-08-09","10:05:00","Male",40,"Clothing",1,"25.00","25.00",2022,"August","Morning","Tuesday"
1658,"2023-04-10","06:08:00","Male",59,"Clothing",1,"25.00","25.00",2023,"April","Morning","Monday"
1659,"2023-07-27","09:29:00","Female",39,"Electronics",1,"30.00","30.00",2023,"July","Morning","Thursday"
1660,"2023-09-23","20:27:00","Female",38,"Beauty",2,"500.00","1000.00",2023,"September","Evening","Saturday"
1661,"2023-07-07","19:18:00","Female",44,"Clothing",4,"25.00","100.00",2023,"July","Evening","Friday"
1662,"2023-12-20","12:38:00","Male",48,"Beauty",2,"500.00","1000.00",2023,"December","Afternoon","Wednesday"
1663,"2023-12-07","07:04:00","Male",23,"Clothing",4,"300.00","1200.00",2023,"December","Morning","Thursday"
1664,"2023-12-12","16:44:00","Female",44,"Clothing",4,"500.00","2000.00",2023,"December","Afternoon","Tuesday"
1665,"2023-11-01","19:38:00","Male",57,"Clothing",1,"50.00","50.00",2023,"November","Evening","Wednesday"
1666,"2022-12-08","10:10:00","Male",51,"Electronics",3,"50.00","150.00",2022,"December","Morning","Thursday"
1667,"2022-07-04","19:09:00","Female",29,"Electronics",1,"500.00","500.00",2022,"July","Evening","Monday"
1668,"2023-03-13","21:40:00","Female",62,"Electronics",3,"50.00","150.00",2023,"March","Night","Monday"
1669,"2022-08-04","22:28:00","Male",24,"Beauty",4,"300.00","1200.00",2022,"August","Night","Thursday"
1670,"2023-10-24","21:32:00","Male",27,"Beauty",1,"30.00","30.00",2023,"October","Night","Tuesday"
1671,"2023-02-28","20:55:00","Male",62,"Electronics",3,"50.00","150.00",2023,"February","Evening","Tuesday"
1672,"2023-03-28","22:34:00","Female",34,"Beauty",2,"50.00","100.00",2023,"March","Night","Tuesday"
1673,"2022-06-14","07:36:00","Female",43,"Clothing",3,"500.00","1500.00",2022,"June","Morning","Tuesday"
1674,"2023-11-22","09:21:00","Female",38,"Clothing",1,"300.00","300.00",2023,"November","Morning","Wednesday"
1675,"2022-05-17","19:55:00","Female",45,"Clothing",2,"30.00","60.00",2022,"May","Evening","Tuesday"
1676,"2023-09-21","20:22:00","Male",63,"Electronics",3,"500.00","1500.00",2023,"September","Evening","Thursday"
1677,"2022-10-02","20:51:00","Female",19,"Beauty",3,"500.00","1500.00",2022,"October","Evening","Sunday"
1678,"2022-09-16","13:44:00","Female",60,"Electronics",3,"300.00","900.00",2022,"September","Afternoon","Friday"
1679,"2022-09-23","08:08:00","Female",18,"Beauty",3,"30.00","90.00",2022,"September","Morning","Friday"
1680,"2023-09-03","17:12:00","Female",53,"Clothing",3,"300.00","900.00",2023,"September","Evening","Sunday"
1681,"2022-11-09","19:32:00","Female",43,"Electronics",2,"30.00","60.00",2022,"November","Evening","Wednesday"
1682,"2022-12-30","19:30:00","Male",46,"Beauty",4,"300.00","1200.00",2022,"December","Evening","Friday"
1683,"2022-05-04","07:19:00","Male",38,"Beauty",2,"500.00","1000.00",2022,"May","Morning","Wednesday"
1684,"2023-01-23","21:40:00","Female",28,"Clothing",2,"500.00","1000.00",2023,"January","Night","Monday"
1685,"2022-04-20","20:32:00","Male",57,"Electronics",2,"25.00","50.00",2022,"April","Evening","Wednesday"
1686,"2023-12-10","20:41:00","Female",28,"Electronics",4,"50.00","200.00",2023,"December","Evening","Sunday"
1687,"2023-02-17","22:27:00","Female",53,"Electronics",1,"300.00","300.00",2023,"February","Night","Friday"
1688,"2022-12-17","17:25:00","Male",56,"Clothing",4,"25.00","100.00",2022,"December","Evening","Saturday"
1689,"2023-12-19","20:54:00","Male",57,"Electronics",2,"50.00","100.00",2023,"December","Evening","Tuesday"
1690,"2023-09-05","17:36:00","Female",52,"Clothing",3,"300.00","900.00",2023,"September","Evening","Tuesday"
1691,"2023-01-07","20:01:00","Female",51,"Clothing",3,"30.00","90.00",2023,"January","Evening","Saturday"
1692,"2023-10-11","19:50:00","Female",64,"Clothing",2,"50.00","100.00",2023,"October","Evening","Wednesday"
1693,"2023-02-20","18:21:00","Male",41,"Beauty",3,"500.00","1500.00",2023,"February","Evening","Monday"
1694,"2023-01-10","19:22:00","Female",39,"Electronics",2,"25.00","50.00",2023,"January","Evening","Tuesday"
1695,"2023-09-21","20:51:00","Female",22,"Electronics",3,"50.00","150.00",2023,"September","Evening","Thursday"
1696,"2022-11-21","17:59:00","Female",50,"Clothing",4,"50.00","200.00",2022,"November","Evening","Monday"
1697,"2022-12-18","08:22:00","Male",53,"Clothing",1,"500.00","500.00",2022,"December","Morning","Sunday"
1698,"2022-04-07","21:50:00","Female",64,"Electronics",1,"300.00","300.00",2022,"April","Night","Thursday"
1699,"2023-07-29","21:45:00","Female",37,"Clothing",4,"30.00","120.00",2023,"July","Night","Saturday"
1700,"2023-09-27","16:10:00","Male",36,"Electronics",4,"500.00","2000.00",2023,"September","Afternoon","Wednesday"
1701,"2023-10-13","15:09:00","Female",52,"Beauty",2,"30.00","60.00",2023,"October","Afternoon","Friday"
1702,"2023-07-31","21:54:00","Female",60,"Clothing",2,"300.00","600.00",2023,"July","Night","Monday"
1703,"2023-06-10","08:36:00","Male",34,"Electronics",2,"50.00","100.00",2023,"June","Morning","Saturday"
1704,"2022-09-16","20:07:00","Female",62,"Clothing",3,"30.00","90.00",2022,"September","Evening","Friday"
1705,"2022-08-14","08:32:00","Male",60,"Electronics",2,"25.00","50.00",2022,"August","Morning","Sunday"
1706,"2022-10-16","18:04:00","Male",51,"Electronics",4,"25.00","100.00",2022,"October","Evening","Sunday"
1707,"2023-09-17","18:35:00","Female",26,"Clothing",1,"500.00","500.00",2023,"September","Evening","Sunday"
1708,"2022-02-08","07:47:00","Female",43,"Beauty",3,"300.00","900.00",2022,"February","Morning","Tuesday"
1709,"2023-09-13","20:22:00","Female",19,"Electronics",2,"500.00","1000.00",2023,"September","Evening","Wednesday"
1710,"2022-10-23","20:14:00","Female",26,"Electronics",3,"500.00","1500.00",2022,"October","Evening","Sunday"
1711,"2023-09-22","20:33:00","Male",26,"Electronics",3,"500.00","1500.00",2023,"September","Evening","Friday"
1712,"2023-11-25","16:37:00","Female",57,"Beauty",2,"25.00","50.00",2023,"November","Afternoon","Saturday"
1713,"2022-10-03","10:10:00","Male",34,"Beauty",3,"25.00","75.00",2022,"October","Morning","Monday"
1714,"2022-11-23","06:07:00","Female",18,"Clothing",1,"500.00","500.00",2022,"November","Morning","Wednesday"
1715,"2022-12-30","19:35:00","Female",42,"Beauty",4,"25.00","100.00",2022,"December","Evening","Friday"
1716,"2022-02-12","19:16:00","Female",60,"Clothing",4,"300.00","1200.00",2022,"February","Evening","Saturday"
1717,"2023-01-12","09:40:00","Male",57,"Clothing",1,"500.00","500.00",2023,"January","Morning","Thursday"
1718,"2023-10-25","19:03:00","Female",59,"Beauty",3,"25.00","75.00",2023,"October","Evening","Wednesday"
1719,"2023-12-28","07:29:00","Female",42,"Clothing",2,"30.00","60.00",2023,"December","Morning","Thursday"
1720,"2022-10-10","08:51:00","Female",56,"Beauty",3,"500.00","1500.00",2022,"October","Morning","Monday"
1721,"2023-01-21","22:42:00","Female",52,"Clothing",1,"500.00","500.00",2023,"January","Night","Saturday"
1722,"2022-01-30","20:38:00","Male",20,"Beauty",3,"300.00","900.00",2022,"January","Evening","Sunday"
1723,"2022-02-10","17:43:00","Female",54,"Beauty",4,"50.00","200.00",2022,"February","Evening","Thursday"
1724,"2023-09-15","20:53:00","Male",61,"Clothing",3,"50.00","150.00",2023,"September","Evening","Friday"
1725,"2022-05-16","21:02:00","Male",61,"Electronics",1,"300.00","300.00",2022,"May","Night","Monday"
1726,"2023-06-26","18:12:00","Male",47,"Clothing",4,"300.00","1200.00",2023,"June","Evening","Monday"
1727,"2023-08-08","21:06:00","Male",55,"Beauty",3,"300.00","900.00",2023,"August","Night","Tuesday"
1728,"2023-05-23","22:30:00","Male",51,"Electronics",3,"50.00","150.00",2023,"May","Night","Tuesday"
1729,"2023-11-22","18:55:00","Male",29,"Clothing",4,"300.00","1200.00",2023,"November","Evening","Wednesday"
1730,"2023-08-14","19:17:00","Female",36,"Clothing",2,"25.00","50.00",2023,"August","Evening","Monday"
1731,"2023-12-19","17:41:00","Male",54,"Clothing",4,"500.00","2000.00",2023,"December","Evening","Tuesday"
1732,"2022-02-25","07:05:00","Male",61,"Electronics",2,"500.00","1000.00",2022,"February","Morning","Friday"
1733,"2023-09-03","20:52:00","Male",34,"Beauty",1,"30.00","30.00",2023,"September","Evening","Sunday"
1734,"2022-02-28","08:58:00","Female",27,"Clothing",1,"30.00","30.00",2022,"February","Morning","Monday"
1735,"2023-09-05","17:26:00","Female",64,"Clothing",4,"500.00","2000.00",2023,"September","Evening","Tuesday"
1736,"2022-08-28","08:57:00","Male",29,"Clothing",4,"25.00","100.00",2022,"August","Morning","Sunday"
1737,"2022-11-14","22:32:00","Female",33,"Clothing",1,"50.00","50.00",2022,"November","Night","Monday"
1738,"2023-11-12","21:33:00","Male",41,"Clothing",2,"50.00","100.00",2023,"November","Night","Sunday"
1739,"2023-10-25","17:52:00","Male",36,"Beauty",1,"25.00","25.00",2023,"October","Evening","Wednesday"
1740,"2022-07-16","06:01:00","Female",25,"Beauty",4,"50.00","200.00",2022,"July","Morning","Saturday"
1741,"2023-09-02","20:47:00","Male",48,"Clothing",1,"300.00","300.00",2023,"September","Evening","Saturday"
1742,"2022-11-22","08:25:00","Female",38,"Electronics",4,"500.00","2000.00",2022,"November","Morning","Tuesday"
1743,"2022-10-26","09:37:00","Female",34,"Beauty",4,"500.00","2000.00",2022,"October","Morning","Wednesday"
1744,"2023-07-07","21:49:00","Male",40,"Electronics",1,"25.00","25.00",2023,"July","Night","Friday"
1745,"2023-09-28","10:38:00","Male",54,"Beauty",2,"50.00","100.00",2023,"September","Morning","Thursday"
1746,"2022-06-13","07:59:00","Female",33,"Clothing",3,"30.00","90.00",2022,"June","Morning","Monday"
1747,"2023-09-05","18:22:00","Male",23,"Beauty",1,"30.00","30.00",2023,"September","Evening","Tuesday"
1748,"2023-03-02","10:24:00","Male",25,"Clothing",3,"50.00","150.00",2023,"March","Morning","Thursday"
1749,"2023-05-07","19:55:00","Male",42,"Beauty",1,"30.00","30.00",2023,"May","Evening","Sunday"
1750,"2022-01-20","10:10:00","Female",35,"Clothing",3,"25.00","75.00",2022,"January","Morning","Thursday"
1751,"2023-12-27","22:09:00","Female",42,"Clothing",2,"25.00","50.00",2023,"December","Night","Wednesday"
1752,"2023-10-21","13:01:00","Male",29,"Clothing",2,"50.00","100.00",2023,"October","Afternoon","Saturday"
1753,"2022-07-17","07:40:00","Female",32,"Clothing",1,"30.00","30.00",2022,"July","Morning","Sunday"
1754,"2022-12-01","21:03:00","Female",43,"Electronics",4,"25.00","100.00",2022,"December","Night","Thursday"
1755,"2023-05-23","21:47:00","Female",58,"Clothing",3,"25.00","75.00",2023,"May","Night","Tuesday"
1756,"2022-05-12","22:16:00","Female",62,"Electronics",4,"300.00","1200.00",2022,"May","Night","Thursday"
1757,"2023-09-29","16:42:00","Female",43,"Electronics",4,"300.00","1200.00",2023,"September","Afternoon","Friday"
1758,"2023-07-22","18:19:00","Male",64,"Clothing",4,"25.00","100.00",2023,"July","Evening","Saturday"
1759,"2022-11-03","17:27:00","Male",49,"Electronics",2,"50.00","100.00",2022,"November","Evening","Thursday"
1760,"2023-08-23","07:26:00","Male",27,"Beauty",1,"500.00","500.00",2023,"August","Morning","Wednesday"
1761,"2023-12-09","18:46:00","Female",33,"Clothing",1,"500.00","500.00",2023,"December","Evening","Saturday"
1762,"2023-11-15","18:43:00","Female",24,"Electronics",2,"25.00","50.00",2023,"November","Evening","Wednesday"
1763,"2022-06-30","11:37:00","Male",34,"Clothing",2,"25.00","50.00",2022,"June","Morning","Thursday"
1764,"2023-11-02","11:04:00","Female",40,"Clothing",1,"25.00","25.00",2023,"November","Morning","Thursday"
